재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월	당기 반기 누적	전기 반기 3개월	전기 반기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	1,769,583,000,000	5,560,961,000,000	3,151,583,000,000	5,068,119,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	entity00126380_udf_IS_2017102191643789_IncomeStatementAbstract	금융비용	1,461,840,000,000	4,955,806,000,000	2,681,052,000,000	4,060,224,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	7,769,697,000,000	14,526,549,000,000	7,179,364,000,000	14,092,342,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	2,214,614,000,000	4,086,540,000,000	1,998,788,000,000	3,868,181,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	5,555,083,000,000	10,440,009,000,000	5,180,576,000,000	10,224,161,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	5,555,083,000,000	10,440,009,000,000	5,180,576,000,000	10,224,161,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	5,488,964,000,000	10,378,563,000,000	5,064,530,000,000	10,172,020,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	66,119,000,000	61,446,000,000	116,046,000,000	52,141,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	808	1,528	746	1,497		
손익계산서, 기능별 분류 - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	808	1,528	746	1,497		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	1,691,504,813,290	3,518,140,805,302	1,770,408,499,941	3,227,867,115,898		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	2,249,272,432,365	4,024,623,484,145	1,729,230,290,682	3,124,286,394,352		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익(손실)	-557,767,619,075	-506,482,678,843	41,178,209,259	103,580,721,546		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	149,967,496,869	249,088,470,321	97,486,388,904	193,225,704,536		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-707,735,115,944	-755,571,149,164	-56,308,179,645	-89,644,982,990		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타수익	291,760,443,161	851,721,459,386	651,860,023,174	1,094,057,545,188		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	286,414,478,041	893,051,263,686	875,619,904,269	1,334,440,075,656		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	65,006,300,667	159,912,840,322	26,366,437,288	71,789,232,065		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	62,359,336,108	282,847,614,928	68,182,186,621	132,327,782,684		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-699,742,186,265	-919,835,728,070	-321,883,810,073	-390,566,064,077		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	4,502,548,717	11,430,078,970	-12,500,366,340	21,447,413,208		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익(손실)	-704,244,734,982	-931,265,807,040	-309,383,443,733	-412,013,477,285		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	반기순손실의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업 소유주지분	-701,017,697,328	-925,842,210,271	-313,697,163,328	-412,436,780,766		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	-3,227,037,654	-5,423,596,769	4,313,719,595	423,303,481		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	지배기업 소유주지분에 대한 주당반기순이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당반기순손실						
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	      보통주기본주당반기순손실	-1,162	-1,537	-519	-683		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	      우선주기본주당반기순손실	-1,166	-1,541	-519	-683		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당반기순손실						
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	      보통주희석주당반기순손실	-1,162	-1,537	-519	-683		
손익계산서, 기능별 분류 - 연결재무제표	[010140]	삼성중공업	유가증권시장상장법인	311	선박 및 보트 건조업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	      우선주희석주당반기순손실	-1,166	-1,541	-519	-683		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	51,006,371,323	93,629,299,439	48,746,458,724	91,326,206,086		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	33,706,051,014	65,221,096,657	35,436,346,780	68,210,162,914		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	17,300,320,309	28,408,202,782	13,310,111,944	23,116,043,172		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	1,658,014,272	3,352,840,471	2,730,964,723	4,012,564,209		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	15,642,306,037	25,055,362,311	10,579,147,221	19,103,478,963		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타수익	334,001,843	493,526,886	191,810,877	201,530,610		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	-158,283,596	11,629,151	-175,624,694	32,228,139		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	902,689,788	4,047,781,576	1,919,680,020	3,835,261,235		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	-900,928,296	7,272,382,303	466,896,124	772,233,973		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	17,938,209,560	22,312,659,319	12,399,366,688	22,335,808,696		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	4,499,124,156	5,737,459,658	3,216,753,268	5,753,105,383		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	13,439,085,404	16,575,199,661	9,182,613,420	16,582,703,313		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	13,439,085,404	16,575,199,661	9,182,613,420	16,582,703,313		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	4,716	5,817	3,061	5,528		
손익계산서, 기능별 분류 - 연결재무제표	[002170]	삼양통상	유가증권시장상장법인	151	가죽, 가방 및 유사제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	4,716	5,817	3,061	5,528		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	34,521,885,388	71,599,569,029	29,453,344,897	54,689,571,771		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	28,229,888,888	58,840,310,009	23,336,294,317	44,035,155,951		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	6,291,996,500	12,759,259,020	6,117,050,580	10,654,415,820		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	3,770,991,813	7,625,875,852	2,698,818,565	5,247,680,055		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	2,521,004,687	5,133,383,168	3,418,232,015	5,406,735,765		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	71,055,367	895,522,744	269,560,184	1,158,075,393		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	450,257,334	863,270,615	82,039,712	154,239,858		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	entity00129235_udf_IS_202058112742945_IncomeStatementAbstract	관계기업에 대한 지분법손익	1,920,525	6,059,915	35,812,914	12,540,348		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타영업외수익	253,936,527	468,396,623	204,882,942	507,817,943		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타영업외비용	73,488,054	163,929,693	40,095,692	154,095,692		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	2,324,171,718	5,476,162,142	3,806,352,651	6,776,833,899		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	610,061,441	1,045,461,261	918,139,276	1,602,261,693		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익	1,714,110,277	4,430,700,881	2,888,213,375	5,174,572,206		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배주주지분	1,714,110,277	4,430,700,881	2,888,213,375	5,174,572,206		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분						
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익	939	2,420	1,573	2,817		
손익계산서, 기능별 분류 - 연결재무제표	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익	939	2,420	1,571	2,815		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	7,507,534,130	14,098,705,633	9,767,899,045	18,850,820,300		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	6,421,282,064	12,453,864,093	7,497,767,471	15,763,396,919		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	1,086,252,066	1,644,841,540	2,270,131,574	3,087,423,381		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	-570,280,485	887,013,730	609,799,393	1,585,863,659		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	1,656,532,551	757,827,810	1,660,332,181	1,501,559,722		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	47,465,199	150,953,973	52,980,589	98,332,230		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	177,278,489	362,918,931	342,941,038	672,165,283		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타수익	37,334,248	2,173,607,151	282,543,172	945,955,705		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	343,409,697	644,441,375	3,735,927,105	3,862,538,503		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	1,220,643,812	2,075,028,628	-2,083,012,201	-1,988,856,129		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	1,220,643,812	2,075,028,628	-2,083,012,201	-1,988,856,129		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업 소유지분	1,220,643,812	2,075,028,628	-2,083,012,201	-1,988,856,129		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	19	33	-53	-49		
손익계산서, 기능별 분류 - 연결재무제표	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	18	31	-53	-49		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	36,093,476,858	71,064,419,583	34,625,856,072	67,490,389,693		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	entity00131896_udf_IS_201886145436886_Revenue	   하역매출	35,110,371,230	69,084,638,225	33,884,648,406	66,109,140,607		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	dart_RevenueFromRenderingOfServicesRental	   임대료수입	983,105,628	1,979,781,358	741,207,666	1,381,249,086		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	27,501,085,040	54,438,551,497	26,472,131,033	52,533,847,724		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	entity00131896_udf_IS_201711311048684_CostOfSales	   하역매출원가	27,453,714,944	54,337,598,040	26,439,677,362	52,460,644,538		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	dart_CostOfSalesFromRenderingOfServicesRental	   임대매출원가	47,370,096	100,953,457	32,453,671	73,203,186		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	8,592,391,818	16,625,868,086	8,153,725,039	14,956,541,969		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	4,431,666,181	7,595,368,223	3,715,248,323	6,635,724,260		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	4,160,725,637	9,030,499,863	4,438,476,716	8,320,817,709		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타수익	175,716,767	307,837,662	115,035,175	159,290,189		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	287,544,055	302,244,062	-269,678,509	91,585,062		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	173,740,923	578,921,357	311,842,506	656,638,601		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	3,507,745,222	6,954,091,196	3,806,539,741	7,624,753,872		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	entity00131896_udf_IS_201711311343984_IncomeStatementAbstract	지분법손익	712,435,818	1,406,902,940	1,177,390,445	1,413,001,544		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	1,427,329,868	4,067,826,564	2,505,883,610	2,833,409,109		
